reviewId,content,score
2aea0b21-7062-4ca6-adf0-3b9043604250,Nice,5
9afa1085-46ba-4a45-acf3-014c9482e03f,"I live for it, its AMAZING <33",5
c5b7d6f0-5b05-4b72-ba3f-43ffd0215510,Is very good,5
f9d49419-bd40-4328-90c9-354a12c77331,Noooooo. I tried this once and lost 2 hours thinking it has been 5 minutes. If I continued using this I think it would run my life...,1
572b25fb-cacc-4ad4-a9e5-580984840282,Want let me add anyone not good,2
55903b9f-6175-4328-83c9-8bc176590318,Nyc app forever and ever,4
48cb94e1-d7cb-4142-8d5b-87430f338a9c,Lede jack%*,2
d57ab15c-7649-4e55-a746-f277a6d9a9ec,Hi tikto team pleas virel me videos pleas,5
84795d1b-abad-45d1-96c5-7fee320aa722,Improvement,5
9bea6563-59bd-4ddf-ac11-3a39ed21c86e,Great app,5
5a11e9f0-7b1d-47e6-a28e-7dcf65230077,Yes it amazing app but my video no viral😭😭😭 My tiktok id Afrazkhannnn,5
eda19445-d687-4b6f-9f21-1c35d81f14cd,I'm coming here strong,5
4dfaf17c-6f5e-4f09-863e-9ff737724b8f,Nice,4
c5abfb62-dc6d-4de5-8e88-0f80d45864da,I used to be able.to sign on easily. I'm having problems signing on. It's.asked me.to update the app. I did this and it's still demanding an update. Losong patience,1
00d9b875-00f1-4680-983c-58b2074c9395,Best app for social Media,5
a65b1619-7656-4600-8b47-01b1718a53f9,Trash,5
03da6ff2-599e-45fd-9e4f-d23c0f66cf1b,Best app,5
62c16c00-047d-4fb8-a916-28f7fd24d8a7,Nice,5
0cb1a786-183a-4084-9de2-53e26094cbf9,Alizain,5
0b32092d-4a3b-4bf4-8919-654e40a466fd,It's so intertaning,5
fe6419a4-a374-4c14-9562-fb9d431f5895,vairal hoyna amar video,5
77fb1684-567b-42d8-9b0b-a1f1221594e0,✨✨✨,5
3aba2705-318b-4402-b366-e06a129ea5de,normal,5
eafbc47e-c751-41b6-a58d-051acb415ae4,This app is amazing and smooth app 👌 I love it this app......,5
c76fc598-632e-4804-9794-6fb13c919fe5,"So cool I enjoy tik tok alot , it keeps me away from different things that can be destructive to myself",5
7e5a8ad6-088b-4c2c-86a8-6799cef63c21,Tiktok thats good app TikTok team all support for my account i like it TikTok,5
74fcea28-9bef-444b-bfe9-102d1e4c3cfd,"They delete your content and put restrictions on your account for any and everything without even giving anyone a chance to defend themselves. They cater to half naked women and LGBT people. They will also show you the same type of content amd ads no matter how many times you click ""not interested""",1
72385bda-e81e-4991-8796-2b66e407a252,Khan sab,5
391cdf50-0183-4520-8014-89ff554a9b1c,Annoying and malicious. It gets advantage over other ads by being repetitive and malicious not providing the credits I need to make phone calls but only demanding to be downloaded. It's for teens which I'm not. It violates google policy of unfair advantage over other ads by being the editor's choice but not my choice. Google uses it to annoy and disturb whoever they want. even though it's useless and advertises nothing. Please remove it before I have make a report to the better business bureau,1
8ac3fb14-861e-4fbf-ad15-898dad6047d3,Msihlez,4
ae9ef890-a60e-4650-9590-0cb7b298c2b7,Cool,3
6a26d222-461d-42f9-a0d4-d4b47d7105dd,It's Good 👍,5
ce0ea36c-b974-4eaf-9975-1e89d7085630,my favourite app Tiktok🥰,5
5d2fc72b-926e-4d13-8bd1-2ab2388f2466,Best app in world,4
4a55bc58-d081-4dc2-9798-8773d9e274e3,Addictive!!!,5
280fdcbb-2b1b-4c99-ba4f-383d4c4c9bd4,Nice And good 👍,5
93e7105e-c50c-48e3-9ac1-ffb011fc11cf,Waw,5
1a31806a-50a9-436e-865e-deda22a6a6d1,My love is TikTok ❤️Can't leave with TikTok no more words,5
bdc35bb7-5c5f-4700-a583-e7efbbd3b6aa,This is a good app I don't recommend it for children but overall this is an amazing app. I love the filters and all the videos and that you find your friends and family on here too!! 🥰😍,5
6a91412d-b796-475e-bf7a-c9a45b7db4b8,Very not nice,5
2d468778-a94a-4fa4-9998-51fce6663185,DANYALSAEED,1
2545328b-2822-48d0-b63d-7a974908c72a,Great experience,4
c5a58e3c-74bd-47bf-8df5-94e3dbe1a897,Nice platform for entertainment..,5
9cdc57af-e681-45a4-8467-ab7b76f410d4,I love it,5
d36617c0-5f6f-4137-9952-5831ed80bf03,Nice app✨,5
be8d3d57-c96b-4b0e-b692-1bdc7035e51a,"its çool , now i got to just do better on edítiñg and com7ñg up with new stuff",5
c5a8ceee-7d65-43ea-b40c-cda8e6807c61,It is very good app I post Islamic videos now that goes to foryou and and viral after some hours,5
d39e3e02-e541-4760-a936-c25e7947cdd0,Abdishukri,5
359816fa-e3ec-4ed8-a76c-0f60b8318ce8,MukarramAlu,5
451faad8-a67e-4d9a-9945-0f38ae0e5cae,Love it have alot of fun,5
d8d8bfc6-a682-46a5-aeec-e0ce60ee9642,Nice app,5
c5ad9a2a-6278-4aeb-b508-23aa19c595d8,Thanks tiktok,5
51a85a4d-c976-4b1a-9b8a-c77b14b5dd1d,Kaka,5
9c2bbc8c-6d1a-4417-9c9a-88379ace2776,It is the best app ever I rate it a 10,5
24fe638f-59ac-4c67-a2f7-03b0e9baee1d,Love this,5
340a5907-2af6-43f6-9991-e9f47051b847,Fun creative,4
fa412099-65b7-42e6-9c20-6a1565072123,Ilove tiktok,3
75215f84-7e4e-4dd7-aa2d-698e1820feb5,I love tiktok plz unfreeze my account tiktok taem,1
7663110a-a1d6-4280-a6aa-fce374f3fb17,Good experience,5
2c6e3a2b-b797-47bb-8125-70a105ae7d2d,Enjoy it allot,5
077e2f27-d21f-4dad-9e0c-0d279118e171,Exceptional experience connecting with people from all over the world. Didn't score 5 stars because there is too much content bashing black women that seem to get passed over and not removed.,4
8dd5e246-0364-4f14-a65c-25f8101f8c8e,Nice tiktok,3
08113a91-a301-42e2-88c3-782ff61b78c3,تطبيق حلو بس فجأه يتعطل بدون م اعرف السبب!,1
8a3b54b9-25b4-4f63-9bbb-cb1d41b4587f,Excellent,5
e84c2493-f6e9-4d55-a60b-e6dfcd1686d3,ঈঊ,4
a10fa69a-d3ad-4698-9f5b-2f08e0181771,Godly app but it's addicting,5
2555b30e-0d38-4413-84de-c544d9fcc3cc,Nice,5
1f1afd54-295b-4318-9331-9b1bc77f44c6,"Please unfreeze my tiktok account As soon as you upload videos on tiktok, the phone goes viral, after 20 minutes the video stops. I have requested Tiktok team many times. My TikTok account name (hanifqamarabadi)",1
f0234c3b-6eaa-4e33-8ab7-9fc8f5d77cae,This app is so good,5
3f6cc475-8087-4aed-89b5-2056c271849a,Da,4
7c93a562-8e06-413d-b284-1c6123baafe2,Best😀😀😀😀😀,3
0601ddd9-6d28-4267-acca-24d09efced8c,Plz for u my video 😔 stalewany01 my name Unfreez my account tiktok 🤕,5
801fff80-6f0a-4855-a0f1-ea14f5461041,Nice,5
21b5d0c2-8abe-4ac4-bc19-54aef8506ef4,HAVE TRYED TO DOWNLOAD THUS APP MORE THAN 3 TIMES BUT ITS NOT WORKING ONCE IT GOT TO 99 IT WILL STOP AND WILL NOT DOWNLOAD AND I HAVE WAIST MY DATA FOR THIS NOW HOW WILL I GOT BACK MY DATA?,1
737140de-d9c9-4a65-af0a-a112c58d96f5,Laka,5
c75af7e1-f221-4879-b192-262c3181b3b5,5 stars if it didn't track my every moment,1
17d08a00-c911-4b61-b5c1-3e193a83d9bf,Stress relieved❤️,3
3b2c70a4-a80f-49b8-9c83-3f6dd6675011,Df,5
bc866bd7-d149-4296-b1c8-5a7f5b566f21,Its bad 🤢,1
160f346a-5591-40f0-83b9-161d76f368b2,Nice,5
0dfcb4b9-a921-4cb8-aad6-9fdd09c98438,"Some fun content, but I can't search through filters anymore, certain filters just disappeared and I'm getting random content not related to what I normally view.",2
3ff9215f-1f8e-4193-bbf6-bd1354b46620,Fantastic app,5
75c0d10b-1114-488b-ae10-6f347873b21d,very entertaining app,5
d8468a5a-3700-4703-98d0-9fa6c21729ad,Horrible and redundant,1
9b6721a4-f854-4f1f-97a9-2f12a7270540,Please my video on for you 👈,5
469fff5d-d391-417c-82e4-27f4ad42ce7d,this app is good but not for kids who are under 5.,5
b3d41275-6700-484b-bbb7-0bdd98f7db40,👎👎,1
ab88cebc-f2b8-466c-bf7f-9920fa101877,This asp is amazing,5
077ca966-7a23-4d13-9e24-393a0b69d1ea,I read through Terms on TikTok and let's just say it's not good at all. This is a national security threat and intelligence gathering and personally identifying inviduals and no data is considered safe or anything about anything you do here. Espionage. Propoganda from US and China,2
ce5b515d-3389-4a02-974d-37941f44db5d,Love 💞,5
13c7f84c-7ff7-4425-9869-fb3145107976,I love him,5
ac7ff19a-38b3-4943-bcec-8330db91c6de,This app is good ❤️,5
10d0b5ec-72a0-4722-9dcd-f1e78938a0c5,Active!!!,5
0cf118db-2ec3-4bba-9fb4-91604251b0e5,Please install ho jao,5
c49a66b0-171e-438e-af91-9f06fc2e5c33,Moinr123,3
f54dbd72-1f7b-4b75-9d41-8886a6cd26b1,The most un optimised app ever. So battery heavy it's ridiculous. generated a lot of heat in the process. Uninstalled now and will 2ait to see if it ever gets fixed,1
a65c1b8e-93ee-4835-a773-427c9ef9dd87,Great,5
2a9ba606-bec3-4cea-998f-945c852ca377,Good,4
5d462cb5-e787-47c4-b2f9-bb8fd9bac25c,This app is bugging so much and it literally won't open,1
c2f73569-18c7-40dc-ab68-4d1cc8350a36,Natik+Avonty i love you 2023,5
4d2848a1-6c4e-40da-be8f-fb8a1c8e3db1,"It's good. I mean, it has an age limit to join(13+)",4
505a697d-98ab-492a-8689-9954f4365f80,It's very nice and entertainment 😉😉😉😉,5
455d82ec-7c2c-4d0b-ac10-0c38f52b9593,Plz viril my tiktok acount,4
7394cde4-b4e0-431a-b695-d8500254e227,SaqlainLashari25,5
7805fa86-54ca-45c7-a1a9-5189d0d7e902,Best app,5
a356c6d7-d927-469f-bb2b-e2d798471c11,❤️❤️❤️❤️❤️❤️,5
69ef2879-7dfa-4bd8-b9af-09acd192b551,L love ticktok,5
771e876f-03cc-4a01-9dde-057fbf6425f8,amazing 💗💗,5
68010586-0ec6-4458-8d3b-cfda97fb0a6d,Nice app,5
afb1acae-fb9d-4774-891b-55b4a44ad093,Good,5
892142e6-5ae3-404a-a5d5-d485d9ab0bbe,good apps,5
f3fabeca-0407-40d2-9b01-38657d2f3140,Best app,5
a41b96dd-ae59-4b68-a792-463a69aa0940,Support me please🙏 TikTok for you my account 😭,5
71244881-62c9-4f62-bdc4-fef0fa0c41fb,🐢💗,5
825df1bf-7a2e-46d3-ba47-02749b561995,tik,2
64bd7447-049e-4d9f-98f6-fcd91a4c87e3,Outstanding,5
d487973a-4cf2-442a-be4a-c59838d30ca7,This is a very good application...,5
fb35e158-fefd-4fdf-bc99-ac470c63ef8f,It just to slow but I love it😋,1
d5695b3b-a61e-43a6-ac19-f1d69f3d9491,Nice app,5
09a8b4d3-e03c-4223-beaf-d2eca01904bd,Worst timepass,5
ca099fd2-b216-4f6e-9992-6378a6c20f07,My Very Good Experience on TikTok I love tiktok,5
8a4e113b-fbf9-4353-aae4-9225690dfb3e,TikTok support me😡,5
405f9098-5215-4b51-9c8c-8a5404e1e396,nice,5
00dc159a-fac6-4a6e-9a3c-97190091ffc0,لا يمكنني أن افتح لايف مع العلم اني وصلت إلى ١٠٠٠ متابع وأكثر,3
0cc098ad-0177-4518-a27c-09c02e6a78db,Grt,5
e21b9478-b862-4ced-a21d-93e635afec55,Its good app,1
c2a57eb0-69f1-4c36-80d5-9841efcf68c2,"Great app but just updated and now it crashes. Also, pop-up ads are ennervating. Can I get the previous version back?",3
6bc379d2-542f-4464-8ee4-030bf797a55c,This app is good for entertainment,5
0a6e828b-afa8-4710-bcb2-65551fb6e6a8,Its always best in short vedios,1
9a537bde-09da-49b5-9da5-92575a1401c1,Incredeble,5
a51a23a9-a241-4a16-b2de-807558e6bfb7,Tik tok,5
7c7371fb-f58d-4855-9173-4db708c30319,Please dont use this app!!!😡😡,4
fb9d31ec-4064-4ca1-a30a-bde00c5b56dd,Ggg,5
2ac9ba71-62b0-4014-8ec2-cb198c23fb1d,Tiktok is the best,5
84721c13-078d-4617-b569-5cc232f028ee,Best ever,5
17c65efb-ba03-4587-9a0c-2a3e6c95a8f1,I hated it,5
cdb99adc-2c68-4a7e-9025-ac571cac905a,Good,4
4afd7ba2-4a5c-4baf-967f-77258e6c9823,Hi dear TikTok team please unfreeze my account Username ranamudasir522 Followers 7,2
1be0a3a1-9487-48fc-92bd-713f63fee061,😍,5
d6ce3dad-536e-4101-a828-cd7293b03895,Too many undressed girls,1
b7486239-5b53-45bc-b3c9-f3d5db9ebdcb,Its pretty good,5
cd9460d6-c034-4f98-911b-b628bd46f442,M A Farin official,5
1b1be1c9-047c-49a6-89b9-4bd4b36d0a5b,জিহাদ,5
968bdce7-71e7-440f-b43b-4eb5a14b7a38,I like tiktok 🎶🤍❤️🥰🥺😍😍🥺,1
4c82e525-bc5d-4a44-b14c-e821d12d3706,I like it this application,5
56889a1c-f1d4-407f-a188-5445a5b9e9d4,It's ok not as entertaining as it used to be,4
d1b9a6ec-c7d5-4316-8dc2-640ea2c155d8,Plz support me,5
aabf9a80-b5c4-4a1f-98bd-b0f6e0429e2b,Good app for official app for useful please TikTok team viral my account,5
03b11dec-295e-4702-824b-c861fb245ee3,op,5
2ada2e7c-ebcd-4e6d-9edc-3521bc2d04d7,Happy 😊,1
00b4a3ca-2e3e-43e2-af79-8fc4a476ccf5,Good app takes up to much space,5
501b0f20-adf0-4175-a4e9-e1b3487bace1,Ghinikhan19 fur you,1
bd8bfbc4-f88d-4b6a-a64d-ab0d7d5dcc19,Hii I.m Aimt kumar,2
560e74cd-713d-4dfa-a512-3b4ad591bb4b,Good,5
e7ecfe71-9efc-4fad-99e8-0763c469b3ff,Good app,1
0f0ca65d-3284-4069-a2d1-3cb9f5536c4a,It won't Stop logging me out and putting my account on private also I can't follow or go on people pages I can't search up what I want I can't comment,1
4e56b115-3eac-4e78-9f41-9fb1d69290d4,Amazing app,5
0b31b264-5a7b-4f4b-a1b8-e3bccd495be4,Am enjoying the app,5
3fe15bd3-46d3-4713-b17b-cf187c4d1ab8,nice,5
5b2a066c-0104-4c30-b86e-7ea623f77725,Amazing,5
990e0096-d7e7-4b6e-bd0b-fd908da8cbd1,wow good,5
4f85c818-fb4f-48ec-96d8-5b3e24d56304,😘😘😘😘😘🥰🥰🥰,5
be596edd-6ea2-42a7-bd01-e6e43efd5837,It optional is great and entertaining,5
e6b00ab6-47c7-43c5-ade0-0a31e3bb4e24,Yes tik tok is my favorite app but I am used to 3 years but my vidios not viral I am so sad plz help me I like tik tok,5
2d1ab40b-8ab3-4660-ba0b-72b952f731cc,M.y.,5
fa9a3e37-62f2-42a8-b4f6-37ccbd44a8c5,RiazAli3344,5
d76c9aa8-d5ef-4609-a5c7-b55c28844c3a,I LOVE IT LIKE OMGGGGGG,5
1aa86dd3-fedc-468f-b367-89c14131d59e,Nice,5
e2c12aa0-236f-4498-9c65-f03873fd5aa8,Best app but i am making vidoes for three years no vidoe still in for you😭,5
5debaa8e-66a0-4e26-b5e2-4607509d9051,Interesant,5
17522ee0-b424-47b9-b53f-f9cfaaa53405,"Diyar Tik To k, my account stating problem plez help me, Tnx",5
2cd14425-c856-4727-8c37-0631c09bfe01,Jiioh,5
bb819fc1-5125-4a7a-8c33-54b962e3b4d7,All is nice but I give 3star,3
0f43cab0-79e7-477b-b977-2525c75e803c,This app is so good but it as some bugs of its own,3
31e8e157-547c-48a2-8ea0-672f9c2382ef,Most of the news that appears on this application is just a lie and wrong for various purposes. This application should be permanently deleted from all platforms and permanently closed.,1
b07a7ad3-4b29-4e32-8f7c-75c23e134288,Nice,5
43f7aaeb-7b4d-4335-ac98-235eb5bc4d62,Thank you so much tiktok,5
754b07f4-9e5d-458b-9c9b-75577501fbdd,Nice,5
e3a7ff12-1b97-4cec-9ef4-2cbf86fd25d4,It is nice,2
4f31eac6-6731-49b9-aae6-9a184325b4e0,Impressive,5
1bbda695-f64f-430c-8a1f-538d0e1cc9a4,Osm,1
f4a35bbd-f1ff-47fd-9244-de1b942772d7,M S M.Abdul Abdul Qadir,1
9b1a06fd-2154-42e2-b1a1-9ff9b99a8878,Sohag khsn,1
d321dcb2-be2e-4582-9bce-0a95fcaaa16f,Awesome app,5
7cf37871-f326-4110-b398-f4b99d976e04,Very good,5
2248c6f1-052e-4a23-9c07-4ee0867371c5,Helli,5
4394e423-9794-43a5-976f-6b881ff9a561,I try to make a new account because I banned me old 1 and u keep saying I'm not old enough when I'm 15,2
c09f8684-5f02-4af1-a408-6365d9cf02ee,Awesome,5
2bdb42d9-919e-4ce8-a02f-a3e6fa6c540c,That's good app,5
4700851c-e952-409f-8319-574fd028549a,So good,5
b08f8d97-83e1-4372-a0c4-721e23fe2e5d,هناك مشكلة و هي عدم الترويج الجيد للمحتوى الهادف و لكنه تطبيق رائع جداً,3
cb874666-ac6c-467f-a2ed-b94e613f9240,LOVE,5
c783ee6b-78f5-4a2c-8f57-897f3bf4fc5e,Nice,5
b00cb34d-ba08-4915-aeef-c51a48038730,Best ever app,5
9d1162fc-031d-41b2-86cb-c0c4f50ce4e3,Its awsome its gives me relief,5
d82cbfec-3d0e-48ee-936b-2ce41593d16e,"After constant issues with this app, I'm done. Glitches don't get fixed. Guidelines are fickle. Videos are shown to less than a tenth of a percent of my followers. May bytedance go bankrupt and the children of its owners starve.",1
30f4226b-d12d-4049-9b64-8ddeb0ac53ae,awesome!!,5
58e6eed9-ae94-4165-808c-78ac6468e1fc,اليمن,1
f80e1732-0329-4a96-8b3b-621a464b38d4,👎👎👎👎👎,1
a81c3564-43c7-456d-813e-7e6ec250bc78,Naeic,5
9995fb6b-38b4-4061-a587-39d525283bd3,"I was permanently banned with no warning, no specifics, and for no reason (I don't post anything) and yet there are tons of bots and scammers running around on their platform they do nothing about. Unsafe site with nonsensical moderation. My ban was eventually overturned once I reached out and asked why. They banned me by mistake! Horrible moderation, ban stuff that shouldn't and don't ban stuff that should.",1
3f4a3b4b-6050-4557-91fc-65d653180dfc,Very exellent,5
fae97000-26d4-4d5e-95da-bea0b706829f,Love it,5
81e44c80-678a-449a-9ce8-ee41d638d0a6,Great,5
7363d879-435a-44de-ab90-08fb0b60919e,Fun,5
26a94258-68d9-42f7-ae09-208d876b0e4c,Is the best 100%,5
0bf8d806-081a-44cf-baf3-be970bbe5a7e,Nyc app,5
eda9bd18-66a6-408f-a1e4-23683d4b24c5,nothing to say just awesome.,5
59e27ce3-683d-4468-be01-878b42360ae9,All is good,5
c2c6f70b-6b09-46d0-a9b7-375f39c016a1,It's a good application can everyone join,5
00eb356c-bd94-4388-b592-bf374758738e,ان هذا التطبيق جميل جدا,5
c88c8d2a-7a41-4bd8-bacc-ba5f33c329ba,@shahbaz00116,5
d5777d1a-4841-404c-9d73-8d3048c422d7,Yes good,5
ee68ad3f-c1dd-48b0-9a5d-00e9b8a8e14d,Nice,5
9fbe7a9c-5727-4e56-beed-ff863b3b5ae2,Great app,5
d45477b7-e1c7-4fd3-9717-d911ff5d2b02,Wow,5
c6541929-d7d6-4a92-82fe-1a46529f8030,রাজিব শেখ,1
5292d455-54c9-4b1c-a314-018b7ff57c1f,Please 1milion folloer give me please🙏,5
5aab29d7-3fa4-4bdb-9f45-e51455b67a2e,Amazing,5
7d68fb93-713a-4bef-a333-91d4d27f4e82,For you,5
7eb1b826-5d92-46f7-8778-e51d0672bf02,"Love the content for most of the time. Original thoughts shared, good to connect with other people in same situation.",5
9066c324-302c-48fd-9d40-ea9a45f89f1a,Nice,2
99564e39-9f9e-4ca1-9c66-a7a5ac4e524d,Start my TikTok account,5
78d6585a-6dd7-4aba-bf13-5f58de39dd31,Love it,5
2075b727-2c04-493e-a502-3f8013b75f5b,I like to talk I haven't found anything wrong with it yet lol,5
20d0c9f9-aea7-43b7-a05e-0af9531e1538,Good app,5
49a184ca-d3df-4f42-9117-26f083a69398,Unforgatabale application,5
2bea9b6c-0b4a-4039-8f61-7cea4ad4c12d,0k,5
1ef64f8c-706c-499b-90ca-b3acc4e5896d,ygh,5
0c1e648c-6775-49be-9345-f210dc8377ee,Please follow me,5
6e21b69a-2e8b-46d7-aa82-aa3a19016e26,", nice 🙂",5
188cf789-33ce-40b4-a208-15b0bd23da01,Great 😃,5
6cf7ccfb-5b9e-4d12-b08c-d9863bb5a636,Good,5
4f78556c-7e53-4ee3-bcc5-c0ee0535bb44,Nice app,5
ad710a6d-fea1-4ff6-bd49-ff03cc710d58,"The best place for recreation.....have heard about tiktok money....but not yet understood it much, however i will try to research about how i can make money on tiktok. But its a good app for me.",5
232d05c4-830f-43e7-a137-af7d43a86a5d,From an entertainment perspective I really enjoy it from a business perspective it's tough to figure out I would like to know more about the pay ad's and boosting videos I'm willing to invest but I'd like to know what it actually entails and I wish there was a way to actually speak to a human,5
2e19f02c-7413-4603-97ae-9db4e862511c,Tik Tok app is very good app tik Tok is my dream tik Tok of professional app tik Tok has a will be fined I m Saiyan for tiktok tik Tok team please viral my video and all Pakistan tik Tok team I am funny creator please port me,5
29c41fb9-bc99-4597-a025-39a9dc734c1e,Plz install my app,1
6c5648c5-be33-415e-b863-ea60f8df0c0a,🤩🤩🤩🥰🥰,5
65f04000-f549-4dac-9a9b-b2d6266f4a2f,Good,5
6a87a9a2-87d7-4437-a625-dc00f85fa01c,It's good 👍,1
a47b7a74-311f-4169-adeb-431d6163d892,Cool app,5
c88cba48-5bc1-4499-a37e-3468de0f5c0d,Sweet,5
626844b1-e9b1-4ff6-b0ba-e48106f2e74d,The app is one of the best apps which helps one in boradom,5
300efdbf-8648-4dd5-a50c-a01f74eacd6c,Imranshahboos🎿🎻🎮🚏🐩💄⏰✅💦,5
a8c2d6d2-1dd7-465a-9ecf-4dc7971b4cd9,Bht hi acha app h,5
355323f1-45a2-4948-9a5e-47b20d0e139a,Amr video viral hoi na kno ?,5
a1cc7466-1125-4e44-b58f-64375fb1821f,Only 4 stars bc of the ads;-;,5
c9d9a1f2-b1a3-42d0-9775-1391ee3b4f4f,wwwwwwo,5
13386ae3-2035-456c-be60-427d80792d26,হাই,5
192987c7-9d48-4a66-ab19-86cc0741474b,It's tarrable,1
3041441d-e34c-4550-8316-89eaa49f6efa,Pop ups are invading my phone,2
aa9cf598-0646-45f3-ab54-e7145a070137,It's very good👍,5
15d73860-c16e-4d2e-b69a-d001f3a54368,Shows people getting shot to much deaths being shown its not a funny to be. I would not recommend tiktok to any one,1
dbf05d2c-2c7a-495e-8f29-8d668656429d,Perfect 💋💋❤️❤️❤️💸✋✋,5
46eca81f-e79c-4d70-a121-d245e051d3fd,Awesome app it is soooooooooooooooo fun to lay back and relax,5
e33e7a98-80e9-4bcb-a970-cb23ec6dc85e,Constantly shows me Vietnamese videos for no reason. I dont like them i report them yet still shows,1
3e129773-2dc0-49ef-8dcc-f708f5b18629,I love it so much bro,5
89d33e2a-4c14-474d-8799-473e4ac36d87,Best Tiktok App,5
2de4d44d-bfab-4c9a-8c7a-316bf29cefd5,It's fun and I enjoy it 👍,5
511e1faf-5c93-4585-8f2c-f2f98755fa53,It bad,5
4e64a6e2-2332-40e1-aa27-e86774a7cfb3,4 star because my videos ain't going viral at all,4
f88a0051-76cb-41e2-9427-62832a37285c,Video Bairal oy na kne 🥺,5
3716bb51-77bf-42d3-83c6-4a4d1a6f25fe,Nice,5
d8cd8f4d-419f-4e08-993a-077a3bb4d61c,Parfait tiktok,5
1fe0ff5e-0bb3-4e4d-a66f-da6d283c66cc,this app very beautiful,5
8f9535d4-41cf-4412-baa8-062713c9dee1,Nice,3
af94b874-af73-4227-af91-bab204b51313,I got banned from TikTok for not showing me age I'm 15 and I don't have a Visa card or money I still live with my parents,1
da7167df-7629-4b5d-81a1-5acc904a64ad,Good apps tiktok,5
a7619696-ae56-46f6-beb7-b164cf775ac6,It’s awesome ❤️❤️❤️❤️,5
c29067de-c07e-458a-b7cd-02cbd5031598,Great,5
3381f8ee-5b21-4137-8c4f-5f93b09a8056,Sahil kuamr,4
c3a21be7-dcfc-4c70-a6fd-a1cb2f2c3d9e,"I don't like TikTok app, the worst application on social media 😡😡",1
d9b0a331-66ec-42e6-aecc-9a75adc94905,Kokomo. 435876,5
5328832b-c9de-4a12-96e7-301af0be302c,Best app,5
760f17bc-590d-4678-a66f-57be926f4d80,Superb,5
7ed67351-6ad9-4021-847b-68473374cee1,I am tiktok lover I from Nepal please my tik tik virel please,5
0a037e9b-a7cb-496d-b08c-c75f54725d5e,Good app,5
d91c080c-9c7b-4681-a345-dacd95df9d0b,Downlod,5
7a30c597-9397-4309-9a11-f8c82aafc2bd,Good,5
a1236ce9-9003-43eb-b306-e0524286d388,It is good,5
21f1bf0d-6040-4fe8-9c76-0723fd0ce580,Good app,5
afc7478a-3c79-4772-b1ac-ab1905c58764,Amezing,5
04b9e3af-db31-4b40-abc5-202b706f78e0,I can't download the app again,1
1657933a-a936-4991-97f8-cc8012ff2725,Really Enjoying,4
0f54b903-99b6-41cf-bdd8-aa8f83999751,I don't want your stupid app!! It pops up everywhere and I HATE THE DAMN THING!!!,1
28060efb-fdaa-4859-8dab-824c7c7edaef,Ok,5
19f11a5e-9f3c-44bb-843b-c46696b4ac3b,Tik tok is so good.i like this very much,5
6d0d178d-5879-4ba6-9cd3-7c1dffa028d2,TikTok is amazing app,5
10405a5b-7af5-4514-b6e4-45e07b1fd587,I love tiktok,5
a23ec440-ff89-47de-8b4f-d61b2f5285ed,Good,5
1bb64518-3a6e-41d6-91f9-17b95b139589,❤️❤️,5
af77ec88-3bf2-4f0e-93a9-cadd5efcf989,Love,1
94d65a63-e90c-4f00-91f8-5799294ceb3f,Great app,5
5694d1e7-c44d-4bda-b290-efdeda7aaa23,Very fun keeping and educational,1
e6bb7a70-03ff-4b19-9f5c-89229f8979b7,😎 tiktok good,1
8366928e-d32b-41d2-ad17-668adaa6c883,Very nice 👍,5
4333b2fe-1702-446a-8bdc-b35c4417c213,Great app,5
ed7bd46c-a90e-4423-9846-1650fe9a294c,chrome OS is ryliy good on tiktok,5
561f37fb-4407-413d-8c71-4bf2170d5b52,RACIST like most of the social media apps. How do you get a CGV for wishing people happy holidays?,2
fd34f6fa-3226-417d-9099-c374386f3a0e,For you,5
43a948fa-0933-4349-adeb-46449d0d0b16,Beauty full 😻 TikTok video of you playing 🎴,5
eea2c606-386e-4f8f-9584-ac7e441bcaca,This is Beautiful app🥰😇,5
f832d9a6-4eef-4514-8a4e-a403f0f4abc7,Nice,5
ec1e4041-6107-41f7-b381-9d20b1f641e8,Good app,2
e1e38211-5ac2-498c-8544-c97fc6b28c3f,Not good app,5
2f925ed8-6ae7-47c7-9456-afa935533e57,I love ❤ this app,5
a0805ff5-58a0-4c68-a213-bae480e1128c,Sadamini,5
42a77f32-24ad-44f0-ac6a-6c36de98d1f9,Thanks for TikTok Bangladesh 🇧🇩,5
4c55331f-02c1-4433-9ec8-abc726087a80,Great fun app would recommend this not for kids ☺️ please be careful with the app people can track you down and more,5
72d07c33-a5dd-454a-9ded-5a6570b35f1a,Suddenly your app stucks on one thing every day level up,1
21137df5-3c5d-4fe0-a21a-df4317c31d82,Very fantastic app,5
a4f7399a-3ffb-4f68-a7e3-cc03bf0c6f58,"Quality content 👌👌, but the videos should be made to fit the screen without cropping (scaling issues), should be like reels on Instagram and this app will be perfect, oh camera could be improved too, other than that it's real good, and please add dark mode 😫",4
573b5112-97f6-4f73-8cd7-e2214dfa5160,Md.Shovo haSaN 20.7.3.3 16,5
4a545bef-19e6-42d3-bb31-f0bf49a9b40c,Tiktok is a very good app. It keeps me busy and I get to engage with lots of trendy activity. There's always something for everyone on tiktok and that's why I consider it as an app that everyone should have. 🤩🤩,4
f297c041-690d-48b1-b242-85dba400a769,All cool ..it's actually giving me a nice shot there.. 😂🙄,2
